IMAGE80320140906000004.fits	33.0568542	182.106201
IMAGE80320140906000015.fits	37.3167992	160.250488
IMAGE80320140906000025.fits	36.5043716	149.666992
IMAGE80320140906000039.fits	26.7154427	142.493164
IMAGE80320140906000056.fits	51.9915237	134.495239
IMAGE80320140906000118.fits	81.9535522	129.172363
IMAGE80320140906000129.fits	84.31488040000001	129.64563
IMAGE80320140906000138.fits	82.3387299	141.140869
IMAGE80320140906000148.fits	76.7448502	140.251709
IMAGE80320140906000158.fits	67.98567199999999	132.084595
IMAGE80320140906000219.fits	19.7437134	197.040649
IMAGE80320140906000230.fits	22.1400452	220.963379
IMAGE80320140906000240.fits	25.892561	277.107666
IMAGE80320140906000250.fits	30.6510296	234.770142
IMAGE80320140906000301.fits	36.5364876	203.710083
IMAGE80320140906000311.fits	43.1489334	182.810059
IMAGE80320140906000322.fits	49.1687698	167.874878
IMAGE80320140906000333.fits	50.0973167	160.684692
IMAGE80320140906000350.fits	28.6531143	152.900757
IMAGE80320140906000411.fits	71.3401794	145.398071
IMAGE80320140906000420.fits	86.1875229	154.564209
IMAGE80320140906000431.fits	90.93080139999999	145.4104
IMAGE80320140906000442.fits	90.885704	155.911743
IMAGE80320140906000452.fits	87.0284576	168.60437
IMAGE80320140906000502.fits	79.72827150000001	152.952271
IMAGE80320140906000512.fits	69.28656770000001	143.883057
IMAGE80320140906001100.fits	37.9838943	202.227783
IMAGE80320140906001113.fits	44.4835205	171.700317
IMAGE80320140906001131.fits	21.4096794	290.907593
IMAGE80320140906001155.fits	67.9901733	126.279053
IMAGE80320140906001227.fits	69.3479614	141.295532
IMAGE80320140906001236.fits	63.4099731	132.171143
IMAGE80320140906001245.fits	67.6872711	133.770874
IMAGE80320140906001317.fits	85.7361374	138.070679
IMAGE80320140906001346.fits	31.8393288	150.150757
IMAGE80320140906001400.fits	14.2549152	403.859131
IMAGE80320140906001417.fits	60.1780396	127.560547
IMAGE80320140906001427.fits	52.3119583	130.072998
IMAGE80320140906001457.fits	17.41362	329.171997
IMAGE80320140906001518.fits	53.3351173	127.268555
IMAGE80320140906001527.fits	47.5740089	129.745361
IMAGE80320140906001537.fits	54.4978409	126.389282
IMAGE80320140906001604.fits	58.2568321	172.364624
IMAGE80320140906001620.fits	25.6583195	251.895386
IMAGE80320140906001634.fits	17.9309788	191.066772
IMAGE80320140906001654.fits	24.2321854	138.036499
IMAGE80320140906001706.fits	26.7937489	140.289307
IMAGE80320140906001727.fits	9.513596529999999	535.52832
IMAGE80320140906001751.fits	68.697731	146.634155
IMAGE80320140906001820.fits	30.9775143	192.743774
IMAGE80320140906001846.fits	66.7867126	131.392456
IMAGE80320140906001911.fits	25.4930058	261.268188
IMAGE80320140906002002.fits	52.4976654	158.771973
IMAGE80320140906002013.fits	47.736824	156.299683
IMAGE80320140906002037.fits	57.1234932	130.559448
IMAGE80320140906002050.fits	26.5505104	224.507935
IMAGE80320140906002100.fits	16.1640358	336.213501
IMAGE80320140906002111.fits	27.0507164	149.985229
IMAGE80320140906002124.fits	32.7197495	161.804932
IMAGE80320140906002147.fits	51.2920113	177.384888
IMAGE80320140906002205.fits	5.74844313	561.852539
IMAGE80320140906002240.fits	16.0112267	339.838013
IMAGE80320140906002251.fits	25.2248516	154.449219
IMAGE80320140906002309.fits	76.9851379	141.264404
IMAGE80320140906002327.fits	22.5947437	162.516724
IMAGE80320140906002351.fits	75.00725559999999	154.23938
IMAGE80320140906002409.fits	28.5257893	134.990601
IMAGE80320140906002446.fits	19.002737	293.724854
IMAGE80320140906002454.fits	20.2387962	238.661011
IMAGE80320140906002515.fits	80.25990299999999	154.661865
IMAGE80320140906002541.fits	21.7397213	146.677368
IMAGE80320140906002553.fits	25.4718342	133.891235
IMAGE80320140906002627.fits	31.8951702	178.016724
IMAGE80320140906002705.fits	86.77185059999999	151.684814
IMAGE80320140906002735.fits	57.0732613	128.477661
IMAGE80320140906002754.fits	1.47166336	39661.3281
IMAGE80320140906002806.fits	16.7352619	256.868042
IMAGE80320140906002824.fits	19.4786129	148.817383
IMAGE80320140906002835.fits	33.0104256	200.752075
IMAGE80320140906002851.fits	39.2486496	134.429321
IMAGE80320140906002910.fits	72.3561172	140.887207
IMAGE80320140906002939.fits	39.1546249	175.276367
IMAGE80320140906003000.fits	31.8397312	148.067749
IMAGE80320140906003013.fits	60.5871582	129.957031
IMAGE80320140906003029.fits	30.2388935	132.193115
IMAGE80320140906003045.fits	6.7267704	1013.63
IMAGE80320140906003105.fits	55.5099525	128.720825
IMAGE80320140906003116.fits	71.2399216	145.253784
IMAGE80320140906003129.fits	44.3504677	134.454102
IMAGE80320140906003154.fits	45.4669304	195.508301
IMAGE80320140906003210.fits	23.721241	140.556885
IMAGE80320140906003223.fits	30.6971416	154.803223
IMAGE80320140906003236.fits	26.1049957	140.894165
IMAGE80320140906003255.fits	27.5700016	204.506348
IMAGE80320140906003310.fits	66.4935455	131.644531
IMAGE80320140906003334.fits	12.8679647	452.402344
IMAGE80320140906003346.fits	10.2032557	365.628784
IMAGE80320140906003400.fits	36.0513382	144.400513
IMAGE80320140906003420.fits	29.4649544	194.130981
IMAGE80320140906003440.fits	34.6945648	156.808594
IMAGE80320140906003456.fits	9.15280151	465.07251
IMAGE80320140906003507.fits	22.3247795	288.307983
IMAGE80320140906003523.fits	19.0257721	140.777466
IMAGE80320140906003557.fits	83.1560059	142.05481
IMAGE80320140906003612.fits	56.6065102	130.413086
IMAGE80320140906003633.fits	31.5001869	143.360107
IMAGE80320140906003706.fits	4.61974621	1193.86206
IMAGE80320140906003724.fits	51.9144859	131.873779
IMAGE80320140906003740.fits	68.12574770000001	134.463867
IMAGE80320140906003758.fits	22.0840702	135.354858
IMAGE80320140906003821.fits	18.5379047	181.280029
IMAGE80320140906033912.fits	27.3572636	171.479736
IMAGE80320140906033922.fits	33.4545517	147.847534
IMAGE80320140906033932.fits	42.8087311	124.136108
IMAGE80320140906033941.fits	48.9339714	116.933594
IMAGE80320140906033952.fits	47.2173538	116.563354
IMAGE80320140906034002.fits	32.5699768	127.487183
IMAGE80320140906034014.fits	15.338315	769.490601
IMAGE80320140906034025.fits	8.16240692	616.186523
IMAGE80320140906034036.fits	3.83152962	905.522949
IMAGE80320140906034047.fits	18.6287651	290.25769
IMAGE80320140906034059.fits	38.4494286	140.412598
IMAGE80320140906034110.fits	55.6235046	126.109497
IMAGE80320140906034122.fits	67.7002945	117.712158
IMAGE80320140906034134.fits	74.6709061	114.216553
IMAGE80320140906034146.fits	65.83177190000001	118.194458
IMAGE80320140906034205.fits	25.2856731	137.185059
IMAGE80320140906034217.fits	24.4827671	191.133911
IMAGE80320140906034230.fits	20.6822319	347.130249
IMAGE80320140906034251.fits	54.892086	142.844116
IMAGE80320140906034303.fits	72.57081599999999	146.380371
IMAGE80320140906034316.fits	84.872879	133.687378
IMAGE80320140906034329.fits	94.36681369999999	131.467041
IMAGE80320140906034344.fits	71.9962082	136.23291
IMAGE80320140906034409.fits	34.7412872	162.648926
IMAGE80320140906034423.fits	36.8491364	273.472534
IMAGE80320140906034437.fits	27.1711636	439.034912
IMAGE80320140906035517.fits	31.2129116	151.087158
IMAGE80320140906035527.fits	37.3753777	132.356934
IMAGE80320140906035536.fits	46.7251053	116.799927
IMAGE80320140906035546.fits	52.7969894	111.437866
IMAGE80320140906035556.fits	50.9339714	113.349365
IMAGE80320140906035607.fits	35.8919106	124.739624
IMAGE80320140906035619.fits	16.9437962	759.862305
IMAGE80320140906035630.fits	6.32287216	708.434814
IMAGE80320140906035641.fits	4.85521793	836.28418
IMAGE80320140906035652.fits	21.8872433	258.439819
IMAGE80320140906035703.fits	42.1240883	134.407837
IMAGE80320140906035715.fits	59.4815598	123.693604
IMAGE80320140906035727.fits	71.622406	116.534912
IMAGE80320140906035739.fits	78.49510189999999	113.767578
IMAGE80320140906035751.fits	69.4228439	115.435181
IMAGE80320140906035809.fits	26.7949696	136.404175
IMAGE80320140906035821.fits	21.4458332	197.533447
IMAGE80320140906035834.fits	16.7645111	404.140259
IMAGE80320140906035855.fits	58.5197525	139.614136
IMAGE80320140906035907.fits	76.42250060000001	146.583984
IMAGE80320140906035920.fits	88.7863007	131.978149
IMAGE80320140906035934.fits	98.0949402	132.018066
IMAGE80320140906035949.fits	75.4710236	135.081787
IMAGE80320140906040013.fits	32.0754776	165.300171
IMAGE80320140906040041.fits	23.4384041	500.989746
IMAGE80320140906041435.fits	35.8562508	131.593872
IMAGE80320140906041445.fits	37.2265244	128.970825
IMAGE80320140906041453.fits	40.4989357	121.724487
IMAGE80320140906041502.fits	44.2161064	115.875244
IMAGE80320140906041510.fits	47.7450523	112.234741
IMAGE80320140906041519.fits	50.6137161	109.481567
IMAGE80320140906041527.fits	52.4100266	108.216797
IMAGE80320140906041536.fits	52.6970406	108.041992
IMAGE80320140906041545.fits	51.0074043	109.452148
IMAGE80320140906041554.fits	46.9613457	112.737061
IMAGE80320140906041602.fits	40.6702347	118.796265
IMAGE80320140906041611.fits	32.9513168	129.598511
IMAGE80320140906041620.fits	25.2148876	153.372559
IMAGE80320140906041629.fits	18.6361599	374.384521
IMAGE80320140906041638.fits	13.7368717	412.80603
IMAGE80320140906041647.fits	11.2567568	509.050171
IMAGE80320140906041656.fits	12.4447937	480.442749
IMAGE80320140906041705.fits	16.9697075	311.384399
IMAGE80320140906041714.fits	23.5940113	251.516724
IMAGE80320140906041723.fits	31.3237305	151.843384
IMAGE80320140906041731.fits	39.4290581	129.571411
IMAGE80320140906041741.fits	47.3312912	118.390625
IMAGE80320140906041750.fits	54.4921188	112.304688
IMAGE80320140906041759.fits	60.6411324	106.438477
IMAGE80320140906041808.fits	65.6599731	101.526245
IMAGE80320140906041818.fits	69.4296265	98.71679690000001
IMAGE80320140906041827.fits	71.6297531	98.7576904
IMAGE80320140906041837.fits	71.492424	100.66272
IMAGE80320140906041846.fits	67.558876	103.592407
IMAGE80320140906041856.fits	57.9929276	108.925537
IMAGE80320140906041908.fits	43.2111244	119.117798
IMAGE80320140906041919.fits	28.5432758	132.866333
IMAGE80320140906041929.fits	18.4358921	302.28894
IMAGE80320140906041938.fits	12.1219635	433.585449
IMAGE80320140906041948.fits	6.99300241	713.827148
IMAGE80320140906041958.fits	1.26450157	39753.4727
IMAGE80320140906042008.fits	5.84139824	664.006592
IMAGE80320140906042017.fits	14.4840746	337.242798
IMAGE80320140906042027.fits	24.4945717	202.874268
IMAGE80320140906042035.fits	35.3196449	141.477661
IMAGE80320140906042045.fits	46.1842575	126.940796
IMAGE80320140906042055.fits	56.1155548	116.249023
IMAGE80320140906042104.fits	64.5704269	111.045288
IMAGE80320140906042113.fits	71.53440089999999	105.900024
IMAGE80320140906042123.fits	77.18373870000001	101.748779
IMAGE80320140906042133.fits	81.6670685	100.086182
IMAGE80320140906042143.fits	84.7421112	99.8553467
IMAGE80320140906042153.fits	85.3835907	102.226074
IMAGE80320140906042203.fits	80.8524857	105.44165
IMAGE80320140906042215.fits	65.649147	112.947388
IMAGE80320140906042228.fits	40.5480614	124.443359
IMAGE80320140906042241.fits	23.8314571	140.919678
IMAGE80320140906042250.fits	18.3533726	168.040283
IMAGE80320140906042301.fits	15.6682205	418.619751
IMAGE80320140906042311.fits	12.1258211	519.798828
IMAGE80320140906042321.fits	7.878582	761.9892579999999
IMAGE80320140906042331.fits	8.170666689999999	426.52002
IMAGE80320140906042350.fits	64.5589066	119.413574
IMAGE80320140906042400.fits	73.5660324	114.230713
IMAGE80320140906042410.fits	80.7507401	110.397339
IMAGE80320140906042420.fits	86.69104	108.059692
IMAGE80320140906042430.fits	91.7447052	107.060547
IMAGE80320140906042441.fits	95.77996829999999	106.381104
IMAGE80320140906042451.fits	97.7291336	109.48877
IMAGE80320140906042502.fits	93.77388759999999	112.358887
IMAGE80320140906042514.fits	70.72983549999999	121.381104
IMAGE80320140906042532.fits	32.7584267	134.294556
IMAGE80320140906042543.fits	24.1143665	153.448975
IMAGE80320140906042554.fits	23.6873474	181.400269
IMAGE80320140906042604.fits	21.7633514	256.227295
IMAGE80320140906042615.fits	17.8789768	356.709351
IMAGE80320140906042625.fits	13.1951599	468.337769
IMAGE80320140906042635.fits	12.0765839	382.724365
IMAGE80320140906042657.fits	72.882515	125.066162
IMAGE80320140906042707.fits	81.9569092	123.93396
IMAGE80320140906042717.fits	89.09319309999999	123.821289
IMAGE80320140906042727.fits	95.1967621	121.31958
IMAGE80320140906042738.fits	100.78669	118.187866
IMAGE80320140906042749.fits	105.864899	117.273682
IMAGE80320140906042759.fits	109.596329	121.133057
IMAGE80320140906042810.fits	108.017502	123.054688
IMAGE80320140906042826.fits	70.70994570000001	133.941406
IMAGE80320140906042847.fits	28.3205872	149.120483
IMAGE80320140906042857.fits	30.3857594	171.531006
IMAGE80320140906042908.fits	30.1330528	204.668579
IMAGE80320140906042918.fits	27.2375736	288.415161
IMAGE80320140906042929.fits	22.4780159	359.72168
IMAGE80320140906042939.fits	17.1808624	414.297485
IMAGE80320140906042949.fits	15.5355759	264.723511
IMAGE80320140906045313.fits	45.1776047	112.208496
IMAGE80320140906045321.fits	46.620945	111.609985
IMAGE80320140906045329.fits	49.8915215	108.116455
IMAGE80320140906045337.fits	53.6069984	103.96106
IMAGE80320140906045346.fits	57.1254807	100.506714
IMAGE80320140906045354.fits	59.9670639	97.840332
IMAGE80320140906045403.fits	61.7122765	96.1887207
IMAGE80320140906045412.fits	61.9178543	96.0778809
IMAGE80320140906045421.fits	60.1163025	97.3444824
IMAGE80320140906045430.fits	55.9270401	101.126221
IMAGE80320140906045439.fits	49.4196548	107.324951
IMAGE80320140906045447.fits	41.4971848	116.027954
IMAGE80320140906045457.fits	33.5045776	130.693848
IMAGE80320140906045506.fits	26.8070469	158.303223
IMAGE80320140906045515.fits	22.1920013	213.025024
IMAGE80320140906045524.fits	20.3634014	231.239624
IMAGE80320140906045533.fits	21.8093681	247.914062
IMAGE80320140906045542.fits	26.2144203	220.041992
IMAGE80320140906045551.fits	32.7041359	149.591675
IMAGE80320140906045559.fits	40.3978844	128.625
IMAGE80320140906045607.fits	48.5657616	117.416748
IMAGE80320140906045615.fits	56.5310898	109.302734
IMAGE80320140906045625.fits	63.7841606	102.751587
IMAGE80320140906045634.fits	70.0015945	97.5157471
IMAGE80320140906045643.fits	75.0521011	93.3433838
IMAGE80320140906045653.fits	78.7971344	91.1762695
IMAGE80320140906045702.fits	80.90592959999999	91.0270996
IMAGE80320140906045712.fits	80.6165161	91.6832275
IMAGE80320140906045721.fits	76.48982239999999	94.4299316
IMAGE80320140906045732.fits	66.67996220000001	100.767822
IMAGE80320140906045742.fits	51.484787	111.072388
IMAGE80320140906045753.fits	35.7541885	125.094971
IMAGE80320140906045803.fits	23.8689728	150.418945
IMAGE80320140906045812.fits	15.5808105	419.199829
IMAGE80320140906045822.fits	9.86198521	534.401123
IMAGE80320140906045832.fits	8.677970889999999	759.511963
IMAGE80320140906045841.fits	13.9757185	384.898926
IMAGE80320140906045851.fits	22.596365	270.10022
IMAGE80320140906045900.fits	32.8749046	150.723633
IMAGE80320140906045909.fits	43.962738	130.590454
IMAGE80320140906045919.fits	55.0392799	118.10437
IMAGE80320140906045929.fits	65.1485062	109.976807
IMAGE80320140906045939.fits	73.774231	104.758423
IMAGE80320140906045948.fits	80.8531265	100.843384
IMAGE80320140906045958.fits	86.5709076	97.6374512
IMAGE80320140906050008.fits	91.0323944	95.6810303
IMAGE80320140906050018.fits	93.9787369	94.7314453
IMAGE80320140906050028.fits	94.4036636	94.4892578
IMAGE80320140906050038.fits	89.6321106	98.7532959
IMAGE80320140906050050.fits	74.1635971	105.675781
IMAGE80320140906050104.fits	48.1395073	118.060913
IMAGE80320140906050116.fits	28.3514366	135.750122
IMAGE80320140906050125.fits	18.2041569	168.945312
IMAGE80320140906050136.fits	11.5902567	438.415161
IMAGE80320140906050146.fits	5.0573101	910.336914
IMAGE80320140906050156.fits	2.68079233	6061.37109
IMAGE80320140906050206.fits	12.015728	382.842285
IMAGE80320140906050225.fits	73.48001859999999	115.185059
IMAGE80320140906050235.fits	82.68585969999999	113.046631
IMAGE80320140906050245.fits	90.0388947	110.667725
IMAGE80320140906050254.fits	96.0736084	107.731689
IMAGE80320140906050305.fits	101.095047	105.2052
IMAGE80320140906050315.fits	104.952309	103.99353
IMAGE80320140906050325.fits	106.600937	103.87793
IMAGE80320140906050336.fits	102.35363	106.409912
IMAGE80320140906050349.fits	79.05917359999999	115.595703
IMAGE80320140906050405.fits	38.7417297	130.898438
IMAGE80320140906050417.fits	23.5165348	151.654785
IMAGE80320140906050428.fits	18.5964355	187.561646
IMAGE80320140906050438.fits	14.1128254	447.116699
IMAGE80320140906050449.fits	8.65590763	808.451172
IMAGE80320140906050458.fits	5.84143734	620.088745
IMAGE80320140906050508.fits	13.3462191	379.526855
IMAGE80320140906050530.fits	81.71192929999999	124.581909
IMAGE80320140906050540.fits	91.01486970000001	124.860107
IMAGE80320140906050550.fits	98.35269169999999	124.470337
IMAGE80320140906050600.fits	104.569527	122.586914
IMAGE80320140906050611.fits	110.116043	119.666992
IMAGE80320140906050622.fits	114.944748	117.173828
IMAGE80320140906050631.fits	118.252357	116.263916
IMAGE80320140906050642.fits	116.252045	118.457642
IMAGE80320140906050659.fits	78.91354370000001	128.483887
IMAGE80320140906050720.fits	28.9140396	147.80835
IMAGE80320140906050731.fits	25.3758945	171.201172
IMAGE80320140906050741.fits	22.7759399	212.942261
IMAGE80320140906050752.fits	18.4682064	410.235962
IMAGE80320140906050803.fits	13.103487	561.130493
IMAGE80320140906050813.fits	10.0747604	463.898682
IMAGE80320140906050823.fits	15.9841585	247.873047
IMAGE80320140906053021.fits	54.1462212	102.644165
IMAGE80320140906053031.fits	60.5116997	98.40820309999999
IMAGE80320140906053041.fits	69.8399582	91.293335
IMAGE80320140906053051.fits	75.67424010000001	87.96667480000001
IMAGE80320140906053101.fits	73.17496490000001	90.972168
IMAGE80320140906053111.fits	56.8969193	103.578857
IMAGE80320140906053123.fits	34.791214	130.415039
IMAGE80320140906053134.fits	22.5391426	210.741943
IMAGE80320140906053146.fits	26.4560223	223.954712
IMAGE80320140906053156.fits	43.2797737	128.745483
IMAGE80320140906053208.fits	64.2629318	107.54834
IMAGE80320140906053220.fits	82.2926331	99.24414059999999
IMAGE80320140906053231.fits	94.75292210000001	95.1412354
IMAGE80320140906053243.fits	101.034866	93.6140137
IMAGE80320140906053255.fits	90.7694168	100.51416
IMAGE80320140906053314.fits	42.0940742	124.273071
IMAGE80320140906053326.fits	15.9795818	753.26355
IMAGE80320140906053339.fits	6.36968088	1145.08203
IMAGE80320140906053400.fits	80.23037720000001	115.364746
IMAGE80320140906053412.fits	99.1670151	118.382812
IMAGE80320140906053425.fits	111.873474	115.820435
IMAGE80320140906053439.fits	119.849098	113.738159
IMAGE80320140906053454.fits	96.0750961	121.977417
IMAGE80320140906053518.fits	24.1144867	164.925293
IMAGE80320140906053532.fits	12.6416502	487.032471
IMAGE80320140906053545.fits	7.37816334	543.893677
IMAGE80320140906054439.fits	57.5980644	98.74389650000001
IMAGE80320140906054447.fits	57.790535	98.9560547
IMAGE80320140906054454.fits	58.7301865	98.359375
IMAGE80320140906054502.fits	59.9732742	97.28601070000001
IMAGE80320140906054510.fits	61.4245453	96.1052246
IMAGE80320140906054518.fits	63.0020332	94.6298828
IMAGE80320140906054526.fits	64.6497269	93.5378418
IMAGE80320140906054534.fits	66.32142639999999	92.4440918
IMAGE80320140906054542.fits	67.9751205	91.4597168
IMAGE80320140906054550.fits	69.5754929	90.48693849999999
IMAGE80320140906054558.fits	71.0881729	89.3320312
IMAGE80320140906054607.fits	72.48500060000001	88.6999512
IMAGE80320140906054615.fits	73.7365112	88.20153809999999
IMAGE80320140906054623.fits	74.8126602	87.862915
IMAGE80320140906054631.fits	75.6859283	87.6098633
IMAGE80320140906054639.fits	76.32610320000001	87.6405029
IMAGE80320140906054647.fits	76.70014190000001	87.6761475
IMAGE80320140906054656.fits	76.7744141	87.8430176
IMAGE80320140906054704.fits	76.51126859999999	88.10729980000001
IMAGE80320140906054712.fits	75.8734894	88.4095459
IMAGE80320140906054720.fits	74.8224869	89.0933838
IMAGE80320140906054728.fits	73.3269348	90.1164551
IMAGE80320140906054737.fits	71.3663025	91.4384766
IMAGE80320140906054745.fits	68.9382172	93.54858400000001
IMAGE80320140906054754.fits	66.0682144	95.6804199
IMAGE80320140906054801.fits	62.8420448	98.2290039
IMAGE80320140906054809.fits	59.2872505	101.079834
IMAGE80320140906054816.fits	55.551384	104.302368
IMAGE80320140906054825.fits	51.73209	107.914062
IMAGE80320140906054833.fits	48.0221977	111.80542
IMAGE80320140906054842.fits	44.4982147	115.681885
IMAGE80320140906054850.fits	41.2487831	120.054932
IMAGE80320140906054859.fits	38.342289	125.55127
IMAGE80320140906054907.fits	35.8327446	132.179565
IMAGE80320140906054915.fits	33.7631645	141.043579
IMAGE80320140906054924.fits	32.1715965	149.645142
IMAGE80320140906054931.fits	31.1087799	158.116333
IMAGE80320140906054939.fits	30.5497761	164.054199
IMAGE80320140906054948.fits	30.5649738	167.09314
IMAGE80320140906054956.fits	31.1301575	165.80188
IMAGE80320140906055004.fits	32.2253494	159.883789
IMAGE80320140906055013.fits	33.8134193	151.691772
IMAGE80320140906055021.fits	35.847683	143.916748
IMAGE80320140906055029.fits	38.2727089	136.731689
IMAGE80320140906055038.fits	41.0344009	129.889648
IMAGE80320140906055046.fits	44.0774879	124.544189
IMAGE80320140906055054.fits	47.3471642	119.616577
IMAGE80320140906055101.fits	50.7742233	115.414551
IMAGE80320140906055109.fits	54.3337669	111.338135
IMAGE80320140906055117.fits	57.9786911	107.292725
IMAGE80320140906055125.fits	61.612133	103.88501
IMAGE80320140906055133.fits	65.2421646	101.110718
IMAGE80320140906055142.fits	68.7864304	98.9089355
IMAGE80320140906055150.fits	72.2181015	97.1181641
IMAGE80320140906055159.fits	75.507019	95.8603516
IMAGE80320140906055207.fits	78.62928770000001	94.3360596
IMAGE80320140906055215.fits	81.5698242	93.20507809999999
IMAGE80320140906055224.fits	84.3173065	92.5706787
IMAGE80320140906055232.fits	86.8666534	91.5571289
IMAGE80320140906055240.fits	89.21326449999999	90.8148193
IMAGE80320140906055249.fits	91.3539047	89.98999019999999
IMAGE80320140906055257.fits	93.28183749999999	89.743042
IMAGE80320140906055306.fits	94.9847946	89.8000488
IMAGE80320140906055314.fits	96.4461594	89.5949707
IMAGE80320140906055323.fits	97.6394196	89.1757812
IMAGE80320140906055331.fits	98.5239716	90.0595703
IMAGE80320140906055340.fits	99.04474639999999	90.0355225
IMAGE80320140906055348.fits	99.1423264	90.4367676
IMAGE80320140906055356.fits	98.67209630000001	90.7164307
IMAGE80320140906055404.fits	97.56312560000001	90.6424561
IMAGE80320140906055412.fits	95.5683441	91.5930176
IMAGE80320140906055421.fits	92.54797360000001	93.097168
IMAGE80320140906055430.fits	88.27220149999999	95.57226559999999
IMAGE80320140906055439.fits	82.6123276	97.5560303
IMAGE80320140906055448.fits	75.6343765	100.653442
IMAGE80320140906055458.fits	67.7204742	104.580322
IMAGE80320140906055507.fits	59.5097275	109.419189
IMAGE80320140906055517.fits	51.6663666	115.240112
IMAGE80320140906055526.fits	44.6305008	121.828857
IMAGE80320140906055535.fits	38.5571556	128.582153
IMAGE80320140906055543.fits	33.4073563	137.465454
IMAGE80320140906055552.fits	29.0665684	149.043457
IMAGE80320140906055601.fits	25.4236336	165.988647
IMAGE80320140906055609.fits	22.416584	244.940796
IMAGE80320140906055617.fits	20.0761566	351.523438
IMAGE80320140906055626.fits	18.3929062	358.863281
IMAGE80320140906055634.fits	17.5900974	320.124146
IMAGE80320140906055643.fits	17.6873436	296.844604
IMAGE80320140906055652.fits	18.7472363	299.515625
IMAGE80320140906055700.fits	20.6686859	289.416138
IMAGE80320140906055709.fits	23.3109341	272.366821
IMAGE80320140906055717.fits	26.5345688	234.213989
IMAGE80320140906055726.fits	30.2272034	177.871948
IMAGE80320140906055734.fits	34.3034554	155.800781
IMAGE80320140906055743.fits	38.6939888	143.594238
IMAGE80320140906055751.fits	43.3419876	135.771973
IMAGE80320140906055800.fits	48.1864166	128.456299
IMAGE80320140906055809.fits	53.1658974	121.404297
IMAGE80320140906055816.fits	58.184494	115.998779
IMAGE80320140906055824.fits	63.2164993	111.672974
IMAGE80320140906055833.fits	68.1856689	108.072876
IMAGE80320140906055842.fits	72.97706599999999	105.18335
IMAGE80320140906055850.fits	77.5506592	103.394775
IMAGE80320140906055859.fits	81.8623123	102.789307
IMAGE80320140906055908.fits	85.8861313	103.053345
